Dataset Name,Image File,Image Name
SupplementaryFigure05,Metaphase2.Cam_Right_00000 (4)-Enhancement Filter_T004_Z001_C01.tif,Metaphase2.pattern
SupplementaryFigure08,MoNoc.Monastrol.Embryo2.EGFP.Cam_Right_00009.tif,MoNoc.Monastrol.Embryo2.pattern
SupplementaryFigure08,NocMo.Washout.Embryo1.EGFP.Cam_Right_00117.tif,NocMo.Washout.Embryo1.pattern
Figure02,Embryo12.EGFP.Cam_Right_00099.tif,Embryo12.pattern
SupplementaryFigure01,Embryo4.iRFP.000036_00.tif,Embryo4.pattern
SupplementaryFigure01,Embryo14.mCherry.000043_00.tif,Embryo14.pattern
SupplementaryFigure01,Embryo9.iRFP.000023_00.tif,Embryo9.pattern
SupplementaryFigure01,Embryo18.mCherry.000017_00.tif,Embryo18.pattern
Figure01A,Embryo11.mCherry.Cam_Right_00260.tif,Embryo11.pattern
Figure02,Embryo04.EGFP.Cam_Right_00260.tif,Embryo04.pattern
SupplementaryFigure01,Embryo1.EGFP.000042_00.tif,Embryo1.pattern
Figure02,Embryo12.iRFP.Cam_Right_00190.tif,Embryo12.pattern
Figure03,Embryo01.Position_0.stack_0.EGFP.Cam_Right_00011.tif,Embryo01.pattern
SupplementaryFigure05,Prometaphase2.Cam_Right_00000 (9)-Enhancement Filter_T040_Z003_C01.tif,Prometaphase2.pattern
Figure02,Embryo12.EGFP.Cam_Right_00052.tif,Embryo12.pattern
Figure02,Embryo02.EGFP.Cam_Right_00150.tif,Embryo02.pattern
Figure03,Embryo07.Position_0.stack_0.EGFP.Cam_Right_00065.tif,Embryo07.pattern
SupplementaryFigure01,Embryo9.EGFP.000022_00.tif,Embryo9.pattern
Figure02,Embryo10.EGFP.Cam_Right_00095.tif,Embryo10.pattern
Figure03,Embryo16.Position_0.stack_0.mCherry.Cam_Right_00066.tif,Embryo16.pattern
SupplementaryFigure08,NocMo.Washout.Embryo2.iRFP.Cam_Right_00122.tif,NocMo.Washout.Embryo2.pattern
SupplementaryFigure08,MoNoc.Monastrol.Embryo3.iRFP.Cam_Right_00014.tif,MoNoc.Monastrol.Embryo3.pattern
Figure03,Embryo16.Position_0.stack_0.EGFP.Cam_Right_00009.tif,Embryo16.pattern
SupplementaryFigure05,Metaphase1.Cam_Right_00000 (16)-Enhancement Filter 2_T047_Z004_C01.tif,Metaphase1.pattern
Figure02,Embryo02.mCherry.Cam_Right_00185.tif,Embryo02.pattern
SupplementaryFigure08,MoNoc.Monastrol.Embryo1.iRFP.Cam_Right_00001.tif,MoNoc.Monastrol.Embryo1.pattern
SupplementaryFigure09,Untreated.8_Cell.25.tif,Untreated.8_Cell.pattern
Figure03,Embryo01.Position_0.stack_0.mCherry.Cam_Right_00053.tif,Embryo01.pattern
SupplementaryFigure08,NocMo.Washout.Embryo1.mCherry.Cam_Right_00170.tif,NocMo.Washout.Embryo1.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo1.iRFP.Cam_Right_00133.tif,MoNoc.Washout.Embryo1.pattern
Figure01A,Embryo13.EGFP.Cam_Right_00242.tif,Embryo13.pattern
Figure02,Embryo07.mCherry.Cam_Right_00042.tif,Embryo07.pattern
SupplementaryFigure01,Embryo18.mCherry.000039_00.tif,Embryo18.pattern
Figure02,Embryo05.mCherry.Cam_Right_00302.tif,Embryo05.pattern
Figure02,Embryo09.mCherry.Cam_Right_00181.tif,Embryo09.pattern
SupplementaryFigure10B,MoNoc.8_Cell.03.tif,MoNoc.8_Cell.pattern
Figure02,Embryo04.iRFP.Cam_Right_00292.tif,Embryo04.pattern
Figure03,Embryo17.Position_0.stack_0.mCherry.Cam_Right_00020.tif,Embryo17.pattern
Figure02,Embryo06.mCherry.Cam_Right_00350.tif,Embryo06.pattern
SupplementaryFigure01,Embryo7.iRFP.000029_00.tif,Embryo7.pattern
SupplementaryFigure08,MoNoc.Monastrol.Embryo1.iRFP.Cam_Right_00010.tif,MoNoc.Monastrol.Embryo1.pattern
SupplementaryFigure01,Embryo1.iRFP.000043_00.tif,Embryo1.pattern
Figure02,Embryo07.iRFP.Cam_Right_00066.tif,Embryo07.pattern
SupplementaryFigure01,Embryo11.iRFP.000049_00.tif,Embryo11.pattern
SupplementaryFigure01,Embryo16.iRFP.000036_00.tif,Embryo16.pattern
Figure01A,Embryo7.mCherry.Cam_Right_00142.tif,Embryo7.pattern
Figure02,Embryo09.EGFP.Cam_Right_00135.tif,Embryo09.pattern
SupplementaryFigure01,Embryo4.EGFP.000035_00.tif,Embryo4.pattern
Figure03,Embryo08.Position_0.stack_0.EGFP.Cam_Right_00039.tif,Embryo08.pattern
Figure01A,Embryo12.EGFP.Cam_Right_00161.tif,Embryo12.pattern
Figure02,Embryo11.EGFP.Cam_Right_00185.tif,Embryo11.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo1.mCherry.Cam_Right_00088.tif,MoNoc.Washout.Embryo1.pattern
Figure01A,Embryo7.mCherry.Cam_Right_00189.tif,Embryo7.pattern
SupplementaryFigure10A,MoNoc.8_Cell.02.tif,MoNoc.8_Cell.pattern
Figure02,Embryo07.EGFP.Cam_Right_00131.tif,Embryo07.pattern
Figure01A,Embryo6.mCherry.Cam_Right_00274.tif,Embryo6.pattern
Figure01A,Embryo7.EGFP.Cam_Right_00132.tif,Embryo7.pattern
Figure02,Embryo05.mCherry.Cam_Right_00349.tif,Embryo05.pattern
SupplementaryFigure05,Prometaphase2.Cam_Right_00000 (9)-Enhancement Filter_T027_Z001_C01.tif,Prometaphase2.pattern
Figure02,Embryo04.mCherry.Cam_Right_00328.tif,Embryo04.pattern
Figure01A,Embryo8.mCherry.Cam_Right_00190.tif,Embryo8.pattern
Figure02,Embryo05.EGFP.Cam_Right_00174.tif,Embryo05.pattern
SupplementaryFigure01,Embryo9.mCherry.000030_00.tif,Embryo9.pattern
Figure03,Embryo13.Position_0.stack_0.EGFP.Cam_Right_00033.tif,Embryo13.pattern
Figure03,Embryo15.Position_0.stack_0.mCherry.Cam_Right_00065.tif,Embryo15.pattern
Figure02,Embryo07.EGFP.Cam_Right_00025.tif,Embryo07.pattern
SupplementaryFigure05,Prometaphase1.Cam_Right_00000 (25)-Enhancement Filter_T020_Z003_C01.tif,Prometaphase1.pattern
Figure02,Embryo03.EGFP.Cam_Right_00170.tif,Embryo03.pattern
Figure01A,Embryo4.EGFP.Cam_Right_00002.tif,Embryo4.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo3.mCherry.Cam_Right_00017.tif,MoNoc.Washout.Embryo3.pattern
Figure02,Embryo12.mCherry.Cam_Right_00129.tif,Embryo12.pattern
SupplementaryFigure05,Prometaphase3.Cam_Right_00000 (12)-Enhancement Filter_T039_Z005_C01.tif,Prometaphase3.pattern
SupplementaryFigure08,NocMo.Monastrol.Embryo1.EGFP.Cam_Right_00009.tif,NocMo.Monastrol.Embryo1.pattern
SupplementaryFigure05,Metaphase3.Cam_Right_00000 (5)-Enhancement Filter_T015_Z004_C01.tif,Metaphase3.pattern
SupplementaryFigure05,Metaphase1.Cam_Right_00000 (16)-Enhancement Filter 2_T065_Z001_C01.tif,Metaphase1.pattern
Figure02,Embryo11.mCherry.Cam_Right_00095.tif,Embryo11.pattern
Figure02,Embryo11.EGFP.Cam_Right_00079.tif,Embryo11.pattern
Figure02,Embryo02.iRFP.Cam_Right_00182.tif,Embryo02.pattern
Figure01A,Embryo11.mCherry.Cam_Right_00154.tif,Embryo11.pattern
Figure01A,Embryo13.EGFP.Cam_Right_00289.tif,Embryo13.pattern
Figure02,Embryo01.mCherry.Cam_Right_00234.tif,Embryo01.pattern
SupplementaryFigure01,Embryo15.mCherry.000013_00.tif,Embryo15.pattern
SupplementaryFigure09,Untreated.2_Cell.23.tif,Untreated.2_Cell.pattern
SupplementaryFigure08,NocMo.Washout.Embryo3.iRFP.Cam_Right_00106.tif,NocMo.Washout.Embryo3.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo1.EGFP.Cam_Right_00101.tif,MoNoc.Washout.Embryo1.pattern
SupplementaryFigure05,Metaphase1.Cam_Right_00000 (16)-Enhancement Filter 2_T062_Z003_C01.tif,Metaphase1.pattern
SupplementaryFigure01,Embryo16.mCherry.000010_00.tif,Embryo16.pattern
Figure02,Embryo04.iRFP.Cam_Right_00186.tif,Embryo04.pattern
Figure02,Embryo07.mCherry.Cam_Right_00051.tif,Embryo07.pattern
Figure03,Embryo03.Position_0.stack_0.mCherry.Cam_Right_00046.tif,Embryo03.pattern
Figure03,Embryo04.Position_0.stack_0.mCherry.Cam_Right_00000.tif,Embryo04.pattern
SupplementaryFigure01,Embryo10.mCherry.000042_00.tif,Embryo10.pattern
SupplementaryFigure06A,2Cell.Cell08-1.Position_0.stack_0.iRFP.000057_00.tif,2Cell.Cell08-1.Position_0.stack_0.T000057_00.pattern
Figure02,Embryo03.mCherry.Cam_Right_00197.tif,Embryo03.pattern
Figure02,Embryo05.mCherry.Cam_Right_00232.tif,Embryo05.pattern
Figure02,Embryo06.EGFP.Cam_Right_00158.tif,Embryo06.pattern
Figure02,Embryo10.mCherry.Cam_Right_00180.tif,Embryo10.pattern
SupplementaryFigure01,Embryo13.iRFP.000043_00.tif,Embryo13.pattern
SupplementaryFigure01,Embryo18.iRFP.000030_00.tif,Embryo18.pattern
Figure01A,Embryo5.mCherry.Cam_Right_00059.tif,Embryo5.pattern
Figure02,Embryo07.mCherry.Cam_Right_00159.tif,Embryo07.pattern
SupplementaryFigure01,Embryo11.iRFP.000054_00.tif,Embryo11.pattern
SupplementaryFigure01,Embryo16.iRFP.000041_00.tif,Embryo16.pattern
Figure03,Embryo03.Position_0.stack_0.mCherry.Cam_Right_00116.tif,Embryo03.pattern
Figure01A,Embryo5.EGFP.Cam_Right_00078.tif,Embryo5.pattern
Figure01A,Embryo1.mCherry.Cam_Right_00194.tif,Embryo1.pattern
Figure02,Embryo10.mCherry.Cam_Right_00250.tif,Embryo10.pattern
Figure02,Embryo09.iRFP.Cam_Right_00120.tif,Embryo09.pattern
Figure03,Embryo17.Position_0.stack_0.mCherry.Cam_Right_00067.tif,Embryo17.pattern
Figure02,Embryo10.EGFP.Cam_Right_00165.tif,Embryo10.pattern
Figure01A,Embryo2.EGFP.Cam_Right_00151.tif,Embryo2.pattern
SupplementaryFigure08,NocMo.Washout.Embryo3.mCherry.Cam_Right_00049.tif,NocMo.Washout.Embryo3.pattern
Figure02,Embryo02.mCherry.Cam_Right_00291.tif,Embryo02.pattern
Figure01A,Embryo11.EGFP.Cam_Right_00132.tif,Embryo11.pattern
Figure03,Embryo02.Position_0.stack_0.mCherry.Cam_Right_00018.tif,Embryo02.pattern
Figure01A,Embryo7.mCherry.Cam_Right_00072.tif,Embryo7.pattern
Figure01A,Embryo2.mCherry.Cam_Right_00179.tif,Embryo2.pattern
Figure03,Embryo03.Position_0.stack_0.mCherry.Cam_Right_00152.tif,Embryo03.pattern
SupplementaryFigure06A,4Cell.Cell11-2.Position_0.stack_0.EGFP.000219_00.tif,4Cell.Cell11-2.Position_0.stack_0.T000219_00.pattern
Figure01A,Embryo2.EGFP.Cam_Right_00221.tif,Embryo2.pattern
Figure02,Embryo06.iRFP.Cam_Right_00296.tif,Embryo06.pattern
SupplementaryFigure05,Prometaphase3.Cam_Right_00000 (12)-Enhancement Filter_T030_Z004_C01.tif,Prometaphase3.pattern
SupplementaryFigure05,Prometaphase2.Cam_Right_00000 (9)-Enhancement Filter_T009_Z004_C01.tif,Prometaphase2.pattern
Figure01A,Embryo3.mCherry.Cam_Right_00074.tif,Embryo3.pattern
Figure03,Embryo06.Position_0.stack_0.EGFP.Cam_Right_00046.tif,Embryo06.pattern
Figure01A,Embryo10.EGFP.Cam_Right_00051.tif,Embryo10.pattern
Figure02,Embryo01.mCherry.Cam_Right_00340.tif,Embryo01.pattern
Figure01A,Embryo8.mCherry.Cam_Right_00154.tif,Embryo8.pattern
Figure01A,Embryo11.mCherry.Cam_Right_00190.tif,Embryo11.pattern
Figure01A,Embryo2.EGFP.Cam_Right_00115.tif,Embryo2.pattern
Figure02,Embryo06.mCherry.Cam_Right_00314.tif,Embryo06.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo3.EGFP.Cam_Right_00105.tif,MoNoc.Washout.Embryo3.pattern
Figure03,Embryo12.Position_0.stack_0.EGFP.Cam_Right_00050.tif,Embryo12.pattern
SupplementaryFigure08,NocMo.Washout.Embryo1.iRFP.Cam_Right_00102.tif,NocMo.Washout.Embryo1.pattern
SupplementaryFigure01,Embryo11.iRFP.000032_00.tif,Embryo11.pattern
SupplementaryFigure05,Prometaphase3.Cam_Right_00000 (12)-Enhancement Filter_T033_Z002_C01.tif,Prometaphase3.pattern
Figure02,Embryo12.EGFP.Cam_Right_00169.tif,Embryo12.pattern
Figure02,Embryo10.iRFP.Cam_Right_00080.tif,Embryo10.pattern
Figure02,Embryo05.EGFP.Cam_Right_00341.tif,Embryo05.pattern
Figure02,Embryo01.EGFP.Cam_Right_00283.tif,Embryo01.pattern
Figure01A,Embryo3.mCherry.Cam_Right_00180.tif,Embryo3.pattern
Figure03,Embryo15.Position_0.stack_0.EGFP.Cam_Right_00035.tif,Embryo15.pattern
Figure02,Embryo10.mCherry.Cam_Right_00144.tif,Embryo10.pattern
Figure01A,Embryo1.EGFP.Cam_Right_00284.tif,Embryo1.pattern
Figure02,Embryo07.iRFP.Cam_Right_00010.tif,Embryo07.pattern
Figure02,Embryo08.mCherry.Cam_Right_00277.tif,Embryo08.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo1.mCherry.Cam_Right_00032.tif,MoNoc.Washout.Embryo1.pattern
Figure01A,Embryo6.mCherry.Cam_Right_00177.tif,Embryo6.pattern
SupplementaryFigure01,Embryo7.EGFP.000028_00.tif,Embryo7.pattern
SupplementaryFigure10B,MoNoc.2_Cell.10.tif,MoNoc.2_Cell.pattern
Figure02,Embryo04.mCherry.Cam_Right_00337.tif,Embryo04.pattern
SupplementaryFigure01,Embryo8.mCherry.000033_00.tif,Embryo8.pattern
SupplementaryFigure01,Embryo13.mCherry.000051_00.tif,Embryo13.pattern
SupplementaryFigure08,NocMo.Washout.Embryo2.iRFP.Cam_Right_00025.tif,NocMo.Washout.Embryo2.pattern
SupplementaryFigure08,NocMo.Washout.Embryo3.mCherry.Cam_Right_00155.tif,NocMo.Washout.Embryo3.pattern
Figure02,Embryo08.EGFP.Cam_Right_00268.tif,Embryo08.pattern
Figure01A,Embryo4.EGFP.Cam_Right_00011.tif,Embryo4.pattern
Figure03,Embryo02.Position_0.stack_0.EGFP.Cam_Right_00030.tif,Embryo02.pattern
Figure02,Embryo06.EGFP.Cam_Right_00264.tif,Embryo06.pattern
SupplementaryFigure08,NocMo.Monastrol.Embryo2.iRFP.Cam_Right_00014.tif,NocMo.Monastrol.Embryo2.pattern
SupplementaryFigure05,Metaphase1.Cam_Right_00000 (16)-Enhancement Filter 2_T087_Z004_C01.tif,Metaphase1.pattern
Figure02,Embryo12.iRFP.Cam_Right_00084.tif,Embryo12.pattern
SupplementaryFigure08,NocMo.Washout.Embryo2.EGFP.Cam_Right_00137.tif,NocMo.Washout.Embryo2.pattern
Figure02,Embryo10.mCherry.Cam_Right_00038.tif,Embryo10.pattern
SupplementaryFigure05,Prometaphase2.Cam_Right_00000 (9)-Enhancement Filter_T049_Z004_C01.tif,Prometaphase2.pattern
SupplementaryFigure01,Embryo8.mCherry.000055_00.tif,Embryo8.pattern
Figure01A,Embryo1.EGFP.Cam_Right_00178.tif,Embryo1.pattern
Figure02,Embryo06.mCherry.Cam_Right_00208.tif,Embryo06.pattern
SupplementaryFigure08,NocMo.Washout.Embryo3.EGFP.Cam_Right_00061.tif,NocMo.Washout.Embryo3.pattern
SupplementaryFigure05,Prometaphase2.Cam_Right_00000 (9)-Enhancement Filter_T024_Z003_C01.tif,Prometaphase2.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo2.iRFP.Cam_Right_00162.tif,MoNoc.Washout.Embryo2.pattern
SupplementaryFigure08,NocMo.Nocodazole.Embryo3.EGFP.Cam_Right_00018.tif,NocMo.Nocodazole.Embryo3.pattern
Figure03,Embryo03.Position_0.stack_0.EGFP.Cam_Right_00166.tif,Embryo03.pattern
SupplementaryFigure08,NocMo.Nocodazole.Embryo1.mCherry.Cam_Right_00021.tif,NocMo.Nocodazole.Embryo1.pattern
SupplementaryFigure01,Embryo5.mCherry.000051_00.tif,Embryo5.pattern
Figure02,Embryo11.iRFP.Cam_Right_00016.tif,Embryo11.pattern
Figure02,Embryo10.EGFP.Cam_Right_00012.tif,Embryo10.pattern
Figure01A,Embryo2.mCherry.Cam_Right_00123.tif,Embryo2.pattern
SupplementaryFigure01,Embryo9.mCherry.000025_00.tif,Embryo9.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo2.EGFP.Cam_Right_00024.tif,MoNoc.Washout.Embryo2.pattern
Figure02,Embryo07.EGFP.Cam_Right_00070.tif,Embryo07.pattern
Figure02,Embryo11.iRFP.Cam_Right_00113.tif,Embryo11.pattern
SupplementaryFigure01,Embryo18.mCherry.000022_00.tif,Embryo18.pattern
Figure02,Embryo10.iRFP.Cam_Right_00149.tif,Embryo10.pattern
SupplementaryFigure05,Prometaphase1.Cam_Right_00000 (25)-Enhancement Filter_T023_Z001_C01.tif,Prometaphase1.pattern
SupplementaryFigure08,NocMo.Washout.Embryo2.mCherry.Cam_Right_00134.tif,NocMo.Washout.Embryo2.pattern
SupplementaryFigure01,Embryo7.iRFP.000034_00.tif,Embryo7.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo2.mCherry.Cam_Right_00053.tif,MoNoc.Washout.Embryo2.pattern
SupplementaryFigure01,Embryo11.EGFP.000031_00.tif,Embryo11.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo2.EGFP.Cam_Right_00072.tif,MoNoc.Washout.Embryo2.pattern
SupplementaryFigure01,Embryo1.EGFP.000037_00.tif,Embryo1.pattern
Figure02,Embryo11.mCherry.Cam_Right_00165.tif,Embryo11.pattern
Figure01A,Embryo10.mCherry.Cam_Right_00106.tif,Embryo10.pattern
Figure01A,Embryo4.mCherry.Cam_Right_00144.tif,Embryo4.pattern
Figure02,Embryo03.iRFP.Cam_Right_00215.tif,Embryo03.pattern
Figure02,Embryo08.iRFP.Cam_Right_00302.tif,Embryo08.pattern
Figure03,Embryo16.Position_0.stack_0.EGFP.Cam_Right_00045.tif,Embryo16.pattern
Figure02,Embryo06.mCherry.Cam_Right_00183.tif,Embryo06.pattern
Figure01A,Embryo2.mCherry.Cam_Right_00228.tif,Embryo2.pattern
Figure03,Embryo05.Position_0.stack_0.mCherry.Cam_Right_00048.tif,Embryo05.pattern
SupplementaryFigure01,Embryo3.mCherry.000009_00.tif,Embryo3.pattern
SupplementaryFigure08,NocMo.Washout.Embryo2.mCherry.Cam_Right_00037.tif,NocMo.Washout.Embryo2.pattern
Figure01A,Embryo12.EGFP.Cam_Right_00091.tif,Embryo12.pattern
SupplementaryFigure08,NocMo.Nocodazole.Embryo1.EGFP.Cam_Right_00014.tif,NocMo.Nocodazole.Embryo1.pattern
Figure03,Embryo11.Position_0.stack_0.EGFP.Cam_Right_00031.tif,Embryo11.pattern
SupplementaryFigure08,NocMo.Washout.Embryo3.EGFP.Cam_Right_00166.tif,NocMo.Washout.Embryo3.pattern
SupplementaryFigure01,Embryo14.iRFP.000002_00.tif,Embryo14.pattern
SupplementaryFigure05,Prometaphase1.Cam_Right_00000 (25)-Enhancement Filter_T051_Z002_C01.tif,Prometaphase1.pattern
SupplementaryFigure05,Prometaphase2.Cam_Right_00000 (9)-Enhancement Filter_T018_Z005_C01.tif,Prometaphase2.pattern
SupplementaryFigure08,MoNoc.Monastrol.Embryo2.EGFP.Cam_Right_00045.tif,MoNoc.Monastrol.Embryo2.pattern
Figure02,Embryo10.EGFP.Cam_Right_00214.tif,Embryo10.pattern
SupplementaryFigure01,Embryo14.EGFP.000001_00.tif,Embryo14.pattern
SupplementaryFigure08,MoNoc.Monastrol.Embryo3.iRFP.Cam_Right_00050.tif,MoNoc.Monastrol.Embryo3.pattern
Figure02,Embryo04.mCherry.Cam_Right_00220.tif,Embryo04.pattern
Figure03,Embryo11.Position_0.stack_0.mCherry.Cam_Right_00022.tif,Embryo11.pattern
Figure01A,Embryo13.mCherry.Cam_Right_00293.tif,Embryo13.pattern
Figure01A,Embryo11.EGFP.Cam_Right_00202.tif,Embryo11.pattern
SupplementaryFigure08,NocMo.Nocodazole.Embryo3.iRFP.Cam_Right_00051.tif,NocMo.Nocodazole.Embryo3.pattern
Figure01A,Embryo4.EGFP.Cam_Right_00094.tif,Embryo4.pattern
SupplementaryFigure01,Embryo11.EGFP.000053_00.tif,Embryo11.pattern
SupplementaryFigure09,NocMo.2_Cell.14.tif,NocMo.2_Cell.pattern
SupplementaryFigure08,MoNoc.Monastrol.Embryo2.iRFP.Cam_Right_00030.tif,MoNoc.Monastrol.Embryo2.pattern
SupplementaryFigure05,Metaphase1.Cam_Right_00000 (16)-Enhancement Filter 2_T022_Z003_C01.tif,Metaphase1.pattern
Figure02,Embryo02.iRFP.Cam_Right_00348.tif,Embryo02.pattern
Figure02,Embryo09.EGFP.Cam_Right_00074.tif,Embryo09.pattern
Figure01A,Embryo12.EGFP.Cam_Right_00222.tif,Embryo12.pattern
Figure01A,Embryo8.mCherry.Cam_Right_00057.tif,Embryo8.pattern
SupplementaryFigure05,Metaphase1.Cam_Right_00000 (16)-Enhancement Filter 2_T016_Z005_C01.tif,Metaphase1.pattern
Figure02,Embryo01.EGFP.Cam_Right_00344.tif,Embryo01.pattern
Figure02,Embryo03.mCherry.Cam_Right_00267.tif,Embryo03.pattern
SupplementaryFigure06A,Zygotes.Cell13.Position_0.stack_0.mCherry.000047_00.tif,Zygotes.Cell13.Position_0.stack_0.T000047_00.pattern
Figure03,Embryo06.Position_0.stack_0.mCherry.Cam_Right_00050.tif,Embryo06.pattern
SupplementaryFigure08,NocMo.Washout.Embryo1.iRFP.Cam_Right_00041.tif,NocMo.Washout.Embryo1.pattern
Figure03,Embryo05.Position_0.stack_0.mCherry.Cam_Right_00001.tif,Embryo05.pattern
Figure03,Embryo12.Position_0.stack_0.EGFP.Cam_Right_00014.tif,Embryo12.pattern
Figure02,Embryo01.EGFP.Cam_Right_00247.tif,Embryo01.pattern
SupplementaryFigure05,Metaphase2.Cam_Right_00000 (4)-Enhancement Filter_T042_Z004_C01.tif,Metaphase2.pattern
Figure02,Embryo12.EGFP.Cam_Right_00016.tif,Embryo12.pattern
Figure01A,Embryo8.EGFP.Cam_Right_00055.tif,Embryo8.pattern
Figure02,Embryo08.EGFP.Cam_Right_00338.tif,Embryo08.pattern
SupplementaryFigure05,Metaphase1.Cam_Right_00000 (16)-Enhancement Filter 2_T081_Z001_C01.tif,Metaphase1.pattern
Figure03,Embryo17.Position_0.stack_0.EGFP.Cam_Right_00028.tif,Embryo17.pattern
Figure02,Embryo01.mCherry.Cam_Right_00304.tif,Embryo01.pattern
Figure03,Embryo11.Position_0.stack_0.mCherry.Cam_Right_00069.tif,Embryo11.pattern
SupplementaryFigure08,MoNoc.Monastrol.Embryo2.mCherry.Cam_Right_00068.tif,MoNoc.Monastrol.Embryo2.pattern
Figure01A,Embryo7.mCherry.Cam_Right_00203.tif,Embryo7.pattern
Figure02,Embryo06.iRFP.Cam_Right_00201.tif,Embryo06.pattern
SupplementaryFigure01,Embryo17.EGFP.000039_00.tif,Embryo17.pattern
Figure01A,Embryo13.mCherry.Cam_Right_00236.tif,Embryo13.pattern
Figure02,Embryo05.mCherry.Cam_Right_00183.tif,Embryo05.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo1.iRFP.Cam_Right_00072.tif,MoNoc.Washout.Embryo1.pattern
Figure01A,Embryo1.mCherry.Cam_Right_00228.tif,Embryo1.pattern
SupplementaryFigure05,Prometaphase2.Cam_Right_00000 (9)-Enhancement Filter_T043_Z001_C01.tif,Prometaphase2.pattern
SupplementaryFigure01,Embryo1.EGFP.000059_00.tif,Embryo1.pattern
Figure02,Embryo02.EGFP.Cam_Right_00267.tif,Embryo02.pattern
Figure03,Embryo14.Position_0.stack_0.mCherry.Cam_Right_00028.tif,Embryo14.pattern
SupplementaryFigure08,NocMo.Nocodazole.Embryo3.mCherry.Cam_Right_00033.tif,NocMo.Nocodazole.Embryo3.pattern
Figure02,Embryo09.iRFP.Cam_Right_00023.tif,Embryo09.pattern
Figure03,Embryo18.Position_0.stack_0.mCherry.Cam_Right_00068.tif,Embryo18.pattern
SupplementaryFigure01,Embryo17.mCherry.000047_00.tif,Embryo17.pattern
SupplementaryFigure01,Embryo17.mCherry.000025_00.tif,Embryo17.pattern
SupplementaryFigure01,Embryo3.iRFP.000032_00.tif,Embryo3.pattern
Figure02,Embryo12.iRFP.Cam_Right_00154.tif,Embryo12.pattern
SupplementaryFigure08,MoNoc.Monastrol.Embryo1.mCherry.Cam_Right_00000.tif,MoNoc.Monastrol.Embryo1.pattern
Figure02,Embryo03.mCherry.Cam_Right_00149.tif,Embryo03.pattern
SupplementaryFigure01,Embryo17.iRFP.000088_00.tif,Embryo17.pattern
SupplementaryFigure01,Embryo16.mCherry.000005_00.tif,Embryo16.pattern
SupplementaryFigure06H,04_Cell_Stage.Embryo03.EGFP.000000_00.tif,04_Cell_Stage.Embryo03.pattern
SupplementaryFigure08,MoNoc.Monastrol.Embryo2.mCherry.Cam_Right_00021.tif,MoNoc.Monastrol.Embryo2.pattern
SupplementaryFigure01,Embryo12.iRFP.000008_00.tif,Embryo12.pattern
Figure03,Embryo12.Position_0.stack_0.mCherry.Cam_Right_00014.tif,Embryo12.pattern
Figure01A,Embryo3.EGFP.Cam_Right_00171.tif,Embryo3.pattern
Figure02,Embryo11.mCherry.Cam_Right_00108.tif,Embryo11.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo3.iRFP.Cam_Right_00076.tif,MoNoc.Washout.Embryo3.pattern
SupplementaryFigure08,NocMo.Washout.Embryo3.iRFP.Cam_Right_00142.tif,NocMo.Washout.Embryo3.pattern
SupplementaryFigure08,NocMo.Washout.Embryo2.iRFP.Cam_Right_00061.tif,NocMo.Washout.Embryo2.pattern
Figure02,Embryo03.iRFP.Cam_Right_00118.tif,Embryo03.pattern
Figure02,Embryo10.iRFP.Cam_Right_00150.tif,Embryo10.pattern
Figure01A,Embryo2.EGFP.Cam_Right_00090.tif,Embryo2.pattern
SupplementaryFigure08,NocMo.Washout.Embryo1.EGFP.Cam_Right_00000.tif,NocMo.Washout.Embryo1.pattern
SupplementaryFigure06A,4Cell.Cell02-2.Position_0.stack_0.iRFP.000333_00.tif,4Cell.Cell02-2.Position_0.stack_0.T000333_00.pattern
Figure02,Embryo02.iRFP.Cam_Right_00134.tif,Embryo02.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo1.EGFP.Cam_Right_00004.tif,MoNoc.Washout.Embryo1.pattern
SupplementaryFigure08,NocMo.Washout.Embryo1.mCherry.Cam_Right_00064.tif,NocMo.Washout.Embryo1.pattern
Figure03,Embryo14.Position_0.stack_0.mCherry.Cam_Right_00016.tif,Embryo14.pattern
Figure02,Embryo11.iRFP.Cam_Right_00170.tif,Embryo11.pattern
Figure01A,Embryo9.EGFP.Cam_Right_00181.tif,Embryo9.pattern
Figure02,Embryo08.mCherry.Cam_Right_00347.tif,Embryo08.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo1.mCherry.Cam_Right_00102.tif,MoNoc.Washout.Embryo1.pattern
Figure03,Embryo04.Position_0.stack_0.EGFP.Cam_Right_00032.tif,Embryo04.pattern
SupplementaryFigure08,MoNoc.Washout.Embryo3.EGFP.Cam_Right_00092.tif,MoNoc.Washout.Embryo3.pattern
